838277749 0 0 0 0 0 0 0 64 0 0 0 0 0 0 0 0 0 0 0 0
838279597 0 0 0 0 0 0 0 65 0 0 0 0 0 0 0 0 0 0 0 0
838279628 0 0 0 0 0 0 0 66 0 0 0 0 0 0 0 0 0 0 0 0
838279692 0 0 0 0 0 0 0 67 0 0 0 0 0 0 0 0 0 0 0 0
838323931 0 0 0 0 0 0 0 68 0 0 0 0 0 0 0 0 0 0 0 0
838324104 0 0 0 0 0 0 0 69 0 0 0 0 0 0 0 0 0 0 0 0
838324619 0 0 0 0 0 0 0 70 0 0 0 0 0 0 0 0 0 0 0 0
838324911 0 0 0 0 0 0 0 71 0 0 0 0 0 0 0 0 0 0 0 0
838327006 0 0 0 0 0 0 0 72 0 0 0 0 0 0 0 0 0 0 0 0
838327505 0 0 0 0 0 0 0 73 0 0 0 0 0 0 0 0 0 0 0 0
838411084 0 0 0 0 0 0 0 74 0 0 0 0 0 0 0 0 0 0 0 0
838411401 0 0 0 0 0 0 0 75 0 0 0 0 0 0 0 0 0 0 0 0
838412140 0 0 0 0 0 0 0 76 0 0 0 0 0 0 0 0 0 0 0 0
838413544 0 0 0 0 0 0 0 77 0 0 0 0 0 0 0 0 0 0 0 0
838433052 0 0 0 0 0 0 0 78 0 0 0 0 0 0 0 0 0 0 0 0
838433170 0 0 0 0 0 0 0 79 0 0 0 0 0 0 0 0 0 0 0 0
838433958 0 0 0 0 0 0 0 80 0 0 0 0 0 0 0 0 0 0 0 0
838434475 0 0 0 0 0 0 0 81 0 0 0 0 0 0 0 0 0 0 0 0
838434591 0 0 0 0 0 0 0 82 0 0 0 0 0 0 0 0 0 0 0 0
838435245 0 0 0 0 0 0 0 83 0 0 0 0 0 0 0 0 0 0 0 0
838436123 0 0 0 0 0 0 0 84 0 0 0 0 0 0 0 0 0 0 0 0
838442302 0 0 0 0 0 0 0 85 0 0 0 0 0 0 0 0 0 0 0 0
838536522 0 0 0 0 0 0 0 85 0 0 0 0 0 0 0 0 0 0 0 0
838536855 0 0 0 0 0 0 0 86 0 0 0 0 0 0 0 0 0 0 0 0
838536988 0 0 0 0 0 0 0 87 0 0 0 0 0 0 0 0 0 0 0 0
838537183 0 0 0 0 0 0 0 88 0 0 0 0 0 0 0 0 0 0 0 0
838537695 0 0 0 0 0 0 0 89 0 0 0 0 0 0 0 0 0 0 0 0
838623241 0 0 0 0 0 0 0 90 0 0 0 0 0 0 0 0 0 0 0 0
838673342 0 0 0 0 0 0 0 91 0 0 0 0 0 0 0 0 0 0 0 0
838673501 0 0 0 0 0 0 0 92 0 0 0 0 0 0 0 0 0 0 0 0
838673544 0 0 0 0 0 0 0 93 0 0 0 0 0 0 0 0 0 0 0 0
838673922 0 0 0 0 0 0 0 94 0 0 0 0 0 0 0 0 0 0 0 0
838712498 0 0 0 0 0 0 0 95 0 0 0 0 0 0 0 0 0 0 0 0
838712878 0 0 0 0 0 0 0 96 0 0 0 0 0 0 0 0 0 0 0 0
838713364 0 0 0 0 0 0 0 97 0 0 0 0 0 0 0 0 0 0 0 0
838778760 0 0 0 0 0 0 0 98 0 0 0 0 0 0 0 0 0 0 0 0
838778845 0 0 0 0 0 0 0 99 0 0 0 0 0 0 0 0 0 0 0 0
838779083 0 0 0 0 0 0 0 100 0 0 0 0 0 0 0 0 0 0 0 0
838779563 0 0 0 0 0 0 0 101 0 0 0 0 0 0 0 0 0 0 0 0
838779659 0 0 0 0 0 0 0 102 0 0 0 0 0 0 0 0 0 0 0 0
838780102 0 0 0 0 0 0 0 103 0 0 0 0 0 0 0 0 0 0 0 0
838780210 0 0 0 0 0 0 0 104 0 0 0 0 0 0 0 0 0 0 0 0
838793146 0 0 0 0 0 0 0 105 0 0 0 0 0 0 0 0 0 0 0 0
838793386 0 0 0 0 0 0 0 106 0 0 0 0 0 0 0 0 0 0 0 0
838833589 0 0 0 0 0 0 0 107 0 0 0 0 0 0 0 0 0 0 0 0
838834513 0 0 0 0 0 0 0 108 0 0 0 0 0 0 0 0 0 0 0 0
838838412 0 0 0 0 0 0 0 109 0 0 0 0 0 0 0 0 0 0 0 0
838838638 0 0 0 0 0 0 0 110 0 0 0 0 0 0 0 0 0 0 0 0
838838896 0 0 0 0 0 0 0 111 0 0 0 0 0 0 0 0 0 0 0 0
838839158 0 0 0 0 0 0 0 112 0 0 0 0 0 0 0 0 0 0 0 0
